application_id,household_id,cycle_id,caseworker_id,submitted_at,amount_requested,need_category,stated_need_amount,days_since_hardship_onset,prior_applications_count,days_since_last_application,referral_source,application_channel,application_completeness,documentation_provided,status
6349,46583ddc-ebd1-4f17-8e4c-ee571f989fab,23,10,2026-08-08T09:00:00,90859.0,medical,91242.27,2,0,,self,online,0.635,True,appealed
6483,334e895f-0fd6-41b4-bf06-07e99dd262fa,23,6,2026-08-26T09:00:00,53749.23,medical,52786.93,14,3,77,self,phone,0.676,True,deferred
6500,23748568-404f-4649-9105-0c0b82026090,23,1,2026-08-19T09:00:00,80904.21,childcare,89310.71,15,0,,prior_beneficiary,in_person,0.567,True,awarded
6476,593d4040-e8da-4c9d-a7ea-1a2066c249db,23,10,2026-08-03T09:00:00,42135.39,medical,44893.23,16,1,393,ngo_partner,in_person,0.465,True,awarded
6538,2c9bcf89-2578-41e4-a0e3-60e5a180c2e2,23,6,2026-08-26T09:00:00,55688.23,medical,58886.19,18,1,188,caseworker_outreach,online,0.925,True,awarded
6326,692a862a-f556-452b-ae61-6614b480f93a,23,7,2026-08-29T09:00:00,144403.94,childcare,153265.33,5,0,,caseworker_outreach,in_person,0.543,True,deferred
6415,53b54c8e-f80f-41ff-9646-d4fb00fdf3da,23,10,2026-08-05T09:00:00,117146.86,funeral,129840.53,15,1,528,ngo_partner,phone,0.755,True,deferred
6161,f04bfa9e-7c7b-4305-be95-324c775e1225,23,9,2026-08-22T09:00:00,135974.0,other,134215.0,21,0,,caseworker_outreach,caseworker_submitted,0.74,True,awarded
6308,8a487b22-0f52-4499-9c26-f8c4f0e49423,23,3,2026-08-12T09:00:00,62313.04,funeral,63778.78,16,1,103,caseworker_outreach,phone,0.664,True,deferred
6169,495d4d1e-de0f-4025-ba92-38713d8d5325,23,10,2026-08-07T09:00:00,60179.11,education,65527.21,29,1,298,ngo_partner,in_person,0.645,False,awarded
6229,8b6d3226-e83d-4c66-a25f-35986444f6e2,23,6,2026-08-11T09:00:00,68339.13,food,73898.44,18,2,267,self,caseworker_submitted,0.512,False,appealed
6419,7dd035b9-20e6-45bd-b33c-ea6af41a1a90,23,8,2026-08-04T09:00:00,115725.63,childcare,117772.25,17,3,91,caseworker_outreach,in_person,0.535,False,deferred
6441,7e14d4ae-7b28-4ae3-80bb-c2c3dcc7a7d9,23,8,2026-08-06T09:00:00,107457.93,utilities,114747.44,4,3,54,self,in_person,0.693,True,deferred
6434,cb639895-bbeb-4ccc-8602-2667fa62ee95,23,2,2026-08-30T09:00:00,100268.51,medical,109502.07,18,1,75,self,phone,0.729,True,deferred
6385,c8486771-846f-4737-b86b-0b4a0bfac7fa,23,9,2026-08-05T09:00:00,40292.82,rent_arrears,43313.18,5,1,92,prior_beneficiary,online,1.0,True,deferred
6314,c902fa3e-e31b-4877-af15-1846eb35e25f,23,1,2026-08-03T09:00:00,68076.88,food,69336.59,5,1,66,prior_beneficiary,online,0.534,False,deferred
6530,d77761cd-443d-4e73-bb9b-8fb52436b254,23,6,2026-08-25T09:00:00,113961.17,other,108899.81,5,3,123,self,in_person,0.799,True,deferred
6176,2f8168ee-4b21-4521-b7a5-51cc725c92c0,23,4,2026-08-04T09:00:00,88873.23,rent_arrears,87267.48,3,0,,self,in_person,0.465,False,deferred
6079,e64a9cbb-de67-4465-8417-53444b2785e0,23,8,2026-08-23T09:00:00,40789.53,medical,42879.06,24,1,59,ngo_partner,in_person,0.483,False,deferred
6347,7bcfa3b4-98e8-46a8-89db-7f6c43f99d5d,23,6,2026-08-31T09:00:00,60418.61,medical,59833.91,4,1,156,prior_beneficiary,in_person,0.322,False,deferred
6479,ffcf3036-f081-4d07-8344-8e9d0ff7fdba,23,10,2026-08-23T09:00:00,81933.99,education,84577.76,30,1,328,caseworker_outreach,phone,0.73,True,deferred
6496,d86d4bcc-61a0-4b8e-9c21-1010ae0a7829,23,2,2026-08-07T09:00:00,115466.67,food,119729.33,30,1,62,ngo_partner,online,0.966,True,deferred
6346,2884d25b-2b7c-44d1-8e5b-49a1767c78b6,23,1,2026-08-18T09:00:00,51570.17,food,53207.9,11,2,451,caseworker_outreach,in_person,0.673,True,deferred
6516,ee339d7d-f0fb-437d-afbd-db990e08fc41,23,9,2026-08-17T09:00:00,34030.76,medical,29862.32,1,2,288,self,in_person,0.663,True,deferred
6359,a13113d8-1ef1-4480-8139-f1c54daeb403,23,5,2026-08-08T09:00:00,99632.68,rent_arrears,92162.68,39,2,80,self,phone,0.33,True,deferred
6533,a657c53a-8b76-4b82-8d4f-454654613172,23,5,2026-08-17T09:00:00,88412.51,food,81173.31,1,0,,self,phone,0.695,False,deferred
6196,95ea416e-df8b-48f9-88a2-084490fa92f6,23,9,2026-08-15T09:00:00,101795.4,other,90926.72,24,0,,self,in_person,0.729,True,appealed
6151,da2faff1-c6dc-4e7e-a9d0-b6bf378f2f17,23,3,2026-08-14T09:00:00,116054.19,childcare,107841.95,23,0,,caseworker_outreach,phone,0.506,True,deferred
6528,e0f958a4-104e-4a10-8710-997e0680e345,23,8,2026-08-08T09:00:00,31757.46,food,34178.87,19,0,,prior_beneficiary,phone,0.793,True,deferred
6456,ccb3b53b-7214-4705-80df-cc8a28ab08cc,23,10,2026-08-10T09:00:00,86487.93,medical,81491.96,29,1,72,ngo_partner,in_person,0.614,True,deferred
6183,ab2a0d44-f84c-436a-aa9b-4a6a24eeafec,23,7,2026-08-19T09:00:00,87829.91,utilities,97073.29,29,1,133,self,in_person,0.446,True,deferred
6340,481e53c8-9605-4153-9c88-ae6fb2f79d8d,23,3,2026-08-23T09:00:00,70061.29,rent_arrears,69636.8,19,2,170,self,in_person,0.587,True,appealed
6209,f629dbc7-d224-4182-bea8-941a75a3ced9,23,6,2026-08-21T09:00:00,53834.11,medical,50684.15,9,2,380,self,caseworker_submitted,0.509,True,deferred
6407,f781e7c0-4040-4361-9e7b-690a13bc51d7,23,8,2026-08-20T09:00:00,99283.67,medical,93254.12,32,1,104,self,phone,0.673,False,deferred
6414,dcc2691e-6429-4a5d-bceb-15ed0fb1683a,23,2,2026-08-14T09:00:00,49357.35,food,52129.58,18,1,261,prior_beneficiary,in_person,0.81,True,appealed
6360,410d62d3-28de-4a96-bb74-b8155269b3a7,23,10,2026-08-20T09:00:00,73421.75,food,81533.77,0,2,112,community_leader,phone,0.417,False,deferred
6285,a3862e5b-f095-46cb-a9f0-d3b15cd8fb22,23,8,2026-08-17T09:00:00,80383.61,medical,86706.34,47,0,,ngo_partner,in_person,0.308,False,deferred
6126,fa069ee8-3db2-4d4a-afb3-ea66a74f0705,23,9,2026-08-16T09:00:00,60160.19,utilities,52987.36,48,1,221,caseworker_outreach,online,0.808,True,appealed
6237,ef694235-ab59-4a51-a90c-988406815000,23,1,2026-08-22T09:00:00,19097.99,medical,17119.5,21,6,68,ngo_partner,phone,0.777,True,audit_approved
6537,9ed9c0cc-2b26-42ad-a716-ff6f2c0907dc,23,9,2026-08-07T09:00:00,25348.89,childcare,27900.77,14,1,674,self,phone,0.838,True,deferred
6175,0a49b036-ccd3-43d2-bb0d-4cfff0edf791,23,2,2026-08-05T09:00:00,38474.74,medical,35572.3,8,2,92,ngo_partner,in_person,0.515,False,deferred
6381,acf7b0b6-70b5-4018-867f-ff800df4cc69,23,5,2026-08-24T09:00:00,47678.3,utilities,45394.08,1,1,516,self,in_person,0.542,False,deferred
6233,1280b26a-d429-4da8-9ef3-27500ad81e35,23,3,2026-08-13T09:00:00,80376.07,rent_arrears,77828.5,29,1,105,ngo_partner,phone,0.441,True,deferred
6343,179b90bf-d0d2-402b-b72b-340c7c7481d5,23,5,2026-08-23T09:00:00,60760.01,education,54005.71,43,0,,caseworker_outreach,in_person,0.677,True,deferred
6155,9451f761-131d-4a37-b374-76f1dfd2a877,23,5,2026-08-06T09:00:00,90159.73,medical,100505.65,14,1,51,self,in_person,0.716,True,deferred
6371,295d8905-4ff8-46ce-90a3-27cac5228522,23,9,2026-08-30T09:00:00,48863.66,education,46366.75,2,1,623,ngo_partner,in_person,0.817,True,appealed
6484,2bb3554c-585a-4054-8594-42df5da23adc,23,4,2026-08-13T09:00:00,32289.05,medical,36763.78,19,1,105,ngo_partner,in_person,0.636,True,deferred
6394,3fc63a91-3dbe-4d5f-a657-3caa8b145878,23,6,2026-08-23T09:00:00,106083.39,medical,113194.45,20,1,32,prior_beneficiary,in_person,0.561,False,deferred
6293,661468f1-b156-4b61-8e97-9d4f94ce0c89,23,8,2026-08-22T09:00:00,46569.25,education,51853.29,23,3,206,prior_beneficiary,in_person,0.388,True,deferred
6255,ff4c1e80-52f7-444c-87e5-23cbcb23e3cf,23,5,2026-08-31T09:00:00,56590.63,rent_arrears,48422.27,20,3,245,ngo_partner,in_person,0.414,False,deferred
6204,82fdee25-c5b0-42fa-8417-299a65e5d106,23,6,2026-08-23T09:00:00,72460.6,food,75563.51,58,4,115,self,phone,0.665,True,deferred
6205,ecd9ff37-0b6d-4daf-80f9-a9c050a8500e,23,10,2026-08-08T09:00:00,74289.77,rent_arrears,70932.56,6,1,369,caseworker_outreach,online,0.89,True,deferred
6459,b0ba7002-75b0-4ec0-b764-452c05b2a5f9,23,4,2026-08-05T09:00:00,71944.04,rent_arrears,68086.66,32,1,55,community_leader,in_person,0.831,True,deferred
6339,53b76d92-95eb-44b7-9b98-5b5119ae7e16,23,2,2026-08-30T09:00:00,48615.39,medical,43710.24,28,3,108,self,in_person,0.594,False,deferred
6281,2485b490-e19d-4c7a-b45b-f79cc6235086,23,6,2026-08-09T09:00:00,57052.07,food,51198.41,2,0,,self,in_person,0.58,True,deferred
6514,6567b939-1e71-48c1-8a0a-b02ad335a916,23,8,2026-08-22T09:00:00,99519.66,utilities,93503.09,16,3,107,caseworker_outreach,phone,0.5,True,deferred
6217,bb1f8710-be23-4c00-9452-4e615b8b396e,23,4,2026-08-24T09:00:00,42896.7,utilities,47384.05,10,0,,community_leader,in_person,0.553,True,audit_approved
6450,4c9ee62a-c583-4cd5-ad6f-0b0375b7d5d6,23,2,2026-08-13T09:00:00,91326.59,other,92888.68,11,2,57,ngo_partner,online,0.69,True,deferred
6240,50e919be-3abf-4322-9c1f-de892f89b647,23,7,2026-08-21T09:00:00,46267.37,food,49373.28,55,0,,ngo_partner,phone,0.781,True,deferred
6402,e201c436-4dbf-48a3-9f41-29740a40d9fb,23,9,2026-08-17T09:00:00,63471.59,food,56858.13,32,2,119,ngo_partner,caseworker_submitted,0.691,False,deferred
6322,d98ff0b3-35a9-4953-be2f-55424ef5756d,23,5,2026-08-04T09:00:00,60654.95,food,65440.63,17,5,178,self,in_person,0.764,True,deferred
6157,4d066656-b7e8-44d1-83f8-73cf0d413391,23,7,2026-08-13T09:00:00,98781.13,childcare,95481.42,45,1,319,self,online,0.929,True,deferred
6136,f8c53436-48f2-4456-a41f-76cc0b584fd4,23,1,2026-08-15T09:00:00,17014.66,food,14777.16,11,2,69,self,in_person,0.819,True,deferred
6300,b117b5c8-495c-4516-86a8-a123d4acbe4d,23,5,2026-08-13T09:00:00,87967.05,food,91734.79,1,4,72,ngo_partner,in_person,0.43,False,deferred
6475,f8006aad-fd7d-47ff-a307-ae6e6ae1fa50,23,8,2026-08-14T09:00:00,84568.79,food,79704.26,0,0,,self,in_person,0.599,False,deferred
6481,d7bd4611-f7bc-406a-9ce4-8154db28572f,23,3,2026-08-21T09:00:00,41286.23,food,39680.7,21,2,79,caseworker_outreach,in_person,0.533,False,deferred
6131,6f0a7778-7e27-4e08-bf37-1694a1a1aafe,23,5,2026-08-04T09:00:00,80143.42,education,78351.06,14,2,153,prior_beneficiary,caseworker_submitted,0.649,True,deferred
6309,8da1b6f2-dd79-46bd-aa39-d55777b57fe3,23,4,2026-08-27T09:00:00,52624.18,food,58270.99,44,1,275,caseworker_outreach,in_person,0.318,True,deferred
6247,f9ca2a14-3d31-4344-a508-9a92aadc5835,23,8,2026-08-22T09:00:00,76522.31,other,67194.85,8,4,79,ngo_partner,in_person,0.387,True,deferred
6523,7d4c1309-59de-4e86-86b0-16a03c8b3b73,23,9,2026-08-30T09:00:00,55561.9,food,51292.72,50,2,83,self,online,0.573,True,deferred
6401,a8ce2266-ef9f-4aa2-9bc6-03c034962503,23,5,2026-08-24T09:00:00,23568.33,food,25361.49,13,1,278,self,caseworker_submitted,0.561,True,deferred
6088,5b79d48a-d820-4f35-a361-34384357fd54,23,1,2026-08-18T09:00:00,31048.88,funeral,26764.02,15,1,260,caseworker_outreach,online,0.582,True,deferred
6225,defad3f1-bf00-4c17-8d2d-39edb8cf0f80,23,3,2026-08-08T09:00:00,24987.55,food,21858.96,28,2,65,self,phone,0.535,True,deferred
6535,408a7e05-6513-4883-bc2a-f58362986719,23,7,2026-08-10T09:00:00,56485.63,funeral,58669.99,18,4,111,ngo_partner,phone,0.595,True,deferred
6282,97054153-8fe6-4011-86ba-a0e4a409fffc,23,3,2026-08-29T09:00:00,24703.44,food,27159.66,18,2,243,self,in_person,0.554,True,deferred
6489,8301941f-2983-4936-bee5-7dfc3bd3299b,23,6,2026-08-04T09:00:00,62023.29,medical,56932.71,4,2,98,self,in_person,0.539,True,deferred
6336,4c4504bb-1bf3-4401-afc7-cdd093a48d1e,23,3,2026-08-28T09:00:00,68768.5,food,76146.76,38,4,83,caseworker_outreach,phone,0.583,True,appealed
6228,10f10e23-fe75-4df9-8b71-08516f20558c,23,7,2026-08-19T09:00:00,51136.45,education,52099.88,21,1,387,community_leader,phone,0.771,True,deferred
6425,5a44a651-aab4-48e7-9423-2798a0818ced,23,6,2026-08-21T09:00:00,67754.12,medical,58828.57,1,1,389,self,in_person,0.608,True,appealed
6502,fb30373c-416c-4148-9ae4-0d9c9242249f,23,9,2026-08-24T09:00:00,27181.64,education,26099.84,10,0,,caseworker_outreach,caseworker_submitted,0.965,True,deferred
6305,c573d2ca-b99e-4be7-981f-67013727c078,23,7,2026-08-11T09:00:00,53542.76,medical,57184.87,41,2,354,caseworker_outreach,in_person,0.333,True,deferred
6464,591d3840-b7bd-4c62-8b01-c3535cf58b43,23,10,2026-08-18T09:00:00,103483.06,education,99944.07,44,2,80,prior_beneficiary,phone,0.907,True,deferred
6147,050f3c02-0e5d-40c4-b61b-a3c077e5e0e6,23,9,2026-08-21T09:00:00,78768.6,rent_arrears,74828.71,14,1,99,caseworker_outreach,phone,0.773,True,deferred
6352,21dabed8-2822-469c-9161-f9b7497ec9eb,23,5,2026-08-01T09:00:00,30567.69,food,28324.89,31,0,,community_leader,in_person,0.655,True,deferred
6223,35d4350b-a155-4323-bf9c-1f5bb786d696,23,10,2026-08-31T09:00:00,70826.22,food,67611.29,6,4,204,ngo_partner,in_person,0.56,True,deferred
6467,0b74f596-349c-472f-8bfd-02d7210a95db,23,6,2026-08-14T09:00:00,68402.8,education,63314.24,0,3,20,ngo_partner,phone,0.521,False,deferred
6503,0b5c80e0-04b5-46a3-970d-c39fd070aeb1,23,2,2026-08-18T09:00:00,41290.43,education,44303.07,31,1,357,self,in_person,0.681,True,deferred
6449,23142d37-59c5-4a06-8d19-bd2af6318874,23,2,2026-08-08T09:00:00,30775.34,other,32602.73,5,2,422,caseworker_outreach,in_person,0.481,True,appealed
6130,48640a95-b8ef-492f-b548-b160dd516705,23,7,2026-08-13T09:00:00,34553.22,other,33578.65,2,0,,community_leader,in_person,0.573,True,deferred
6242,303f9ca3-994e-4935-9826-752304430437,23,5,2026-08-14T09:00:00,70564.66,rent_arrears,70203.29,45,1,286,ngo_partner,online,0.84,True,deferred
6488,064da616-92b6-4734-9478-c79dd5e5efd0,23,1,2026-08-29T09:00:00,45326.66,food,45010.03,1,1,124,self,phone,0.575,True,deferred
6408,ffe0c77a-df90-4331-8356-1c17b1c9d80f,23,1,2026-08-09T09:00:00,18048.99,medical,17784.66,22,6,210,self,phone,0.834,True,deferred
6444,dadca689-0967-4bb8-86e6-86b0968eab02,23,10,2026-08-25T09:00:00,68781.63,food,58783.98,11,0,,prior_beneficiary,in_person,0.708,True,deferred
6078,b980dd5a-755d-4764-ba69-86beab810b6e,23,9,2026-08-28T09:00:00,41732.22,utilities,42951.55,10,0,,caseworker_outreach,caseworker_submitted,0.582,False,appealed
6197,5f91f6e6-9370-4f19-a757-fbaee9fd5f1c,23,9,2026-08-12T09:00:00,21470.74,education,20669.0,23,0,,self,phone,0.766,True,appealed
6458,4c9a980f-0009-403f-9076-576a36c55e25,23,7,2026-08-17T09:00:00,64319.44,education,67453.37,32,0,,self,in_person,0.862,True,deferred
6216,5a9d92cc-345b-4ad5-b864-ecafddc4891d,23,9,2026-08-19T09:00:00,71863.92,education,61918.8,29,5,149,self,in_person,0.659,True,deferred
6478,286ce801-b899-487c-be58-9f47e70858ad,23,8,2026-08-19T09:00:00,30513.44,food,34344.76,4,4,147,community_leader,in_person,0.831,True,deferred
6460,baf6532a-d09c-49d4-83dd-c725dc05a97a,23,9,2026-08-24T09:00:00,59090.99,childcare,56795.98,28,0,,self,caseworker_submitted,0.538,False,deferred
6399,9db3ec1e-f772-4bc1-b494-3ae3de256508,23,3,2026-08-23T09:00:00,63756.09,education,69658.64,15,0,,ngo_partner,in_person,0.679,False,deferred
6386,c0fbf49b-dbba-485f-b449-16c46457ae67,23,9,2026-08-15T09:00:00,5749.05,medical,5421.91,10,4,75,self,in_person,0.609,True,deferred
6153,d6e7540b-8206-4773-9f13-27b15697b3af,23,8,2026-08-17T09:00:00,26390.95,utilities,24390.62,19,2,182,community_leader,in_person,0.608,True,deferred
6540,1e1dab9d-535b-4e9f-9ec7-33f4777adb7c,23,5,2026-08-27T09:00:00,16862.11,medical,16551.92,17,3,98,self,online,0.692,True,deferred
6101,4c781903-0c18-46e8-8012-81aedbea3fe7,23,4,2026-08-22T09:00:00,17006.02,rent_arrears,15315.32,19,3,69,prior_beneficiary,phone,0.917,True,deferred
6206,90465b51-a411-4a13-8468-fd5c17c1c3a6,23,6,2026-08-27T09:00:00,27560.79,medical,31326.53,57,1,231,ngo_partner,phone,0.663,True,deferred
6427,63c31d42-afae-4fab-a73b-7b0c15546992,23,1,2026-08-17T09:00:00,26094.68,utilities,27022.15,6,0,,caseworker_outreach,online,0.637,True,withdrawn
6442,95a56e04-52dd-490c-8711-47c4386f5102,23,6,2026-08-06T09:00:00,88734.34,rent_arrears,97610.49,1,2,150,self,phone,0.674,True,deferred
6215,9be87408-1175-4ae1-ae87-b632b0aba72d,23,8,2026-08-28T09:00:00,28633.72,medical,26523.17,23,1,76,ngo_partner,caseworker_submitted,0.848,False,deferred
6423,38fddc3d-f5d0-4ec5-9cd5-d236afb3dc9c,23,8,2026-08-20T09:00:00,64048.5,education,66989.27,3,3,61,self,phone,0.722,True,deferred
6445,42681ac3-f2d8-4566-b924-76fa97846f11,23,7,2026-08-09T09:00:00,29279.0,medical,30551.85,9,0,,community_leader,phone,0.866,True,deferred
6102,a2077028-6d03-4439-aedf-64aac424d290,23,3,2026-08-02T09:00:00,56839.64,medical,51632.59,0,2,81,ngo_partner,online,0.728,True,deferred
6452,fb646980-4203-4f9d-883c-202ca7390a78,23,7,2026-08-09T09:00:00,49487.29,medical,44631.82,45,0,,self,in_person,0.407,True,deferred
6278,3bed5159-0efc-4bf9-9eef-36cd8e7df303,23,7,2026-08-13T09:00:00,21355.31,medical,22222.94,0,4,46,self,in_person,0.534,True,deferred
6192,30b6e31b-d513-452f-850f-03f459bd7953,23,5,2026-08-04T09:00:00,32622.25,medical,34990.47,2,4,295,community_leader,phone,0.725,True,audit_approved
6246,49b2feab-4371-4c8a-8f91-00bf01e54b75,23,4,2026-08-15T09:00:00,21929.67,medical,25071.88,16,3,129,self,caseworker_submitted,0.772,True,deferred
6277,510edac2-9538-4689-b193-8971b3c578b0,23,1,2026-08-30T09:00:00,24527.18,childcare,24513.12,3,1,173,ngo_partner,phone,0.809,False,deferred
6303,01a6bab0-449b-4827-83cb-eb2a8c1f7b99,23,9,2026-08-20T09:00:00,74992.57,utilities,83425.88,0,1,179,caseworker_outreach,online,0.899,True,deferred
6125,1025ac84-e758-41c1-b21c-410f637bab2c,23,2,2026-08-10T09:00:00,21948.89,medical,20412.92,56,1,301,self,in_person,0.868,True,deferred
6365,b9200b19-7849-48b6-a808-af66fc63307e,23,6,2026-08-07T09:00:00,19149.01,medical,20994.67,82,2,74,self,in_person,0.642,False,deferred
6280,89c2a8e6-ec8a-4850-b358-1e0e7f2913b9,23,9,2026-08-11T09:00:00,50440.87,other,52840.35,1,2,135,caseworker_outreach,in_person,0.781,True,deferred
6318,3dfc0fd3-7f4f-4807-abdb-d30e454f1d17,23,5,2026-08-06T09:00:00,32999.9,childcare,32816.0,25,5,50,self,in_person,0.447,False,deferred
6245,da88c4a5-a914-43f6-97f6-0f448de6d626,23,3,2026-08-04T09:00:00,91813.96,utilities,95068.85,5,0,,caseworker_outreach,phone,0.407,False,audit_approved
6355,5e6fc0a2-f102-45ae-b8f7-3e775f6c6e6c,23,1,2026-08-17T09:00:00,50804.83,utilities,44069.05,23,1,20,prior_beneficiary,phone,0.658,False,deferred
6485,a372e0b8-bf2b-447f-951e-a16e97979a88,23,4,2026-08-13T09:00:00,47815.74,food,53602.89,14,0,,caseworker_outreach,in_person,0.664,True,withdrawn
6249,1402650c-5a2f-4fb7-89d1-e36b97d2e8bf,23,5,2026-08-24T09:00:00,38558.96,childcare,33672.58,17,3,348,caseworker_outreach,phone,0.689,True,deferred
6264,28a6e755-4f39-4256-93ab-1b279cdd1180,23,2,2026-08-06T09:00:00,82947.53,rent_arrears,82819.35,23,2,90,caseworker_outreach,in_person,0.391,False,deferred
6226,ca12e5dc-26af-4951-acf1-cb47679f9aac,23,8,2026-08-20T09:00:00,13142.74,food,11419.83,19,4,117,self,caseworker_submitted,0.685,True,appealed
6380,4c394dd6-a809-4c7a-a01a-844fcfcb39a6,23,7,2026-08-26T09:00:00,33761.74,medical,36354.09,2,1,70,ngo_partner,in_person,0.67,True,deferred
6109,0372d9f4-8d11-446f-9710-61525db1ee83,23,6,2026-08-03T09:00:00,33033.7,food,33552.78,4,1,138,community_leader,in_person,0.73,True,deferred
6363,0300b85e-d554-491a-b619-e7d70ad81e43,23,2,2026-08-05T09:00:00,47218.2,food,53939.49,91,0,,ngo_partner,phone,0.887,True,deferred
6115,ca752b7c-6044-417c-ad53-14c8edcbadd5,23,5,2026-08-26T09:00:00,58817.02,education,54334.27,38,2,84,ngo_partner,caseworker_submitted,0.413,True,appealed
6406,5a020f4d-13d5-4891-ae94-c25e79741789,23,6,2026-08-17T09:00:00,22115.74,food,22438.98,11,2,351,self,in_person,0.788,False,deferred
6482,518d8019-18ba-4497-b72e-8e0f51b2de20,23,6,2026-08-08T09:00:00,6628.89,medical,7555.75,9,2,102,caseworker_outreach,in_person,0.594,False,deferred
6186,8f26f069-607d-4c37-ae76-4bdd262f3afd,23,7,2026-08-05T09:00:00,26630.59,medical,25973.11,7,3,149,prior_beneficiary,caseworker_submitted,0.786,True,audit_approved
6505,ffc90bbf-7157-45dc-844e-e4a654718c7e,23,9,2026-08-12T09:00:00,46646.45,food,46848.37,67,2,320,self,online,0.929,True,deferred
6367,6b88cfa4-5d02-4622-a17d-e0095ffc94f7,23,1,2026-08-08T09:00:00,17326.84,funeral,18754.55,22,7,68,community_leader,phone,1.0,True,deferred
6091,ab635338-efad-42e8-bdc1-b75547bbebad,23,8,2026-08-06T09:00:00,69601.17,education,75325.22,1,0,,self,in_person,0.82,True,deferred
6321,0a5ff400-4731-4e65-8111-38e80c5b50fa,23,1,2026-08-11T09:00:00,18463.06,food,16154.64,14,1,106,self,online,0.865,True,deferred
6529,c1de7a9d-e698-44ad-a49d-42906fce558d,23,6,2026-08-27T09:00:00,42871.8,medical,40106.99,10,3,85,caseworker_outreach,in_person,0.457,True,deferred
6241,4544cb17-4723-412c-b192-743c692fe724,23,6,2026-08-12T09:00:00,47044.94,other,44600.62,26,4,254,ngo_partner,phone,0.766,True,deferred
6397,12a9b68e-3c20-4248-8292-46568e3ac629,23,6,2026-08-16T09:00:00,28504.3,food,24283.47,6,2,111,caseworker_outreach,online,1.0,True,deferred
6432,b443734a-fce1-4dd6-8460-0dbdcf18e037,23,1,2026-08-10T09:00:00,10923.15,medical,10487.02,6,3,64,self,online,0.957,True,deferred
6122,f7470214-91e6-4d86-9dc6-39f19b27be9f,23,6,2026-08-14T09:00:00,34024.65,medical,29203.67,48,0,,community_leader,phone,0.618,True,deferred
6199,a4b1bbd1-92e3-4520-969e-e223f74ac3ee,23,1,2026-08-23T09:00:00,52692.5,other,47723.83,36,0,,caseworker_outreach,in_person,0.804,True,deferred
6140,61583772-fce7-4fdf-a9db-b280f30c281e,23,5,2026-08-26T09:00:00,70117.44,food,68851.66,15,0,,caseworker_outreach,in_person,0.568,True,deferred
6443,dca23372-781d-4df8-a459-65c7a88db0c0,23,2,2026-08-28T09:00:00,95404.85,utilities,99893.52,27,3,79,self,caseworker_submitted,0.778,True,audit_approved
6520,061edc11-c5b3-4afe-a203-3092d657acdd,23,7,2026-08-13T09:00:00,23277.36,food,21456.51,68,5,65,caseworker_outreach,phone,0.791,True,deferred
6324,e81f3351-11eb-4d1a-9cf8-016855bf3823,23,8,2026-08-15T09:00:00,9835.73,food,10324.13,3,1,110,ngo_partner,phone,0.7,True,deferred
6398,13366676-e00d-40d3-835d-357b41e6d9bc,23,6,2026-08-17T09:00:00,47426.75,medical,49014.06,22,0,,prior_beneficiary,in_person,0.499,True,deferred
6521,92b30084-9901-44ae-819b-b7935f1e1f79,23,2,2026-08-31T09:00:00,38565.05,utilities,34754.44,13,4,186,caseworker_outreach,caseworker_submitted,0.443,True,deferred
6207,aad18c26-a6a7-4c2a-be36-93c2187ff766,23,10,2026-08-01T09:00:00,47910.8,education,47088.39,83,6,70,ngo_partner,phone,0.748,True,deferred
6418,5d877bd7-2798-4475-8036-aad10c0ddb0c,23,2,2026-08-17T09:00:00,39954.35,education,42883.54,8,0,,self,online,1.0,True,deferred
6110,f616216d-4754-40ba-8941-ded4a1a73460,23,4,2026-08-16T09:00:00,76988.1,rent_arrears,77202.67,88,3,157,self,in_person,0.457,False,deferred
